"","OBJECTID","SiteID","Day","Month","Year","Species","Count"
"1761",5690,"ELO-STLR_C10",9,4,1999,"ABDU",14
"1762",5691,"ELO-STLR_C10",18,10,1999,"ABDU",5
"1763",5692,"ELO-STLR_C10",5,1,2000,"ABDU",88
"1764",5693,"ELO-STLR_C10",7,11,2000,"ABDU",23
"1765",5694,"ELO-STLR_C10",5,11,2001,"ABDU",10
"1766",5695,"ELO-STLR_C10",9,1,2001,"ABDU",4
"1767",5696,"ELO-STLR_C10",29,10,2002,"ABDU",63
"1768",5697,"ELO-STLR_C10",7,1,2002,"ABDU",35
"1769",5698,"ELO-STLR_C10",7,1,2003,"ABDU",73
"1770",5699,"ELO-STLR_C10",6,11,2003,"ABDU",130
"1771",5700,"ELO-STLR_C10",7,1,2004,"ABDU",113
"1772",6649,"ELO-STLR_C11",28,9,1976,"ABDU",53
"1773",6650,"ELO-STLR_C11",5,11,1976,"ABDU",378
"1774",6651,"ELO-STLR_C11",3,12,1976,"ABDU",40
"1775",6652,"ELO-STLR_C11",29,4,1976,"ABDU",2
"1776",6653,"ELO-STLR_C11",12,4,1977,"ABDU",2
"1777",6654,"ELO-STLR_C11",3,6,1977,"ABDU",32
"1778",6655,"ELO-STLR_C11",29,4,1977,"ABDU",4
"1779",6656,"ELO-STLR_C11",15,11,1977,"ABDU",165
"1780",6657,"ELO-STLR_C11",19,10,1977,"ABDU",90
"1781",6658,"ELO-STLR_C11",8,12,1977,"ABDU",107
"1782",6659,"ELO-STLR_C11",22,9,1977,"ABDU",69
"1783",6660,"ELO-STLR_C11",14,4,1978,"ABDU",30
"1784",6661,"ELO-STLR_C11",7,11,1978,"ABDU",111
"1785",6662,"ELO-STLR_C11",6,11,1979,"ABDU",811
"1786",6663,"ELO-STLR_C11",6,11,1981,"ABDU",10
"1787",6664,"ELO-STLR_C11",6,11,1984,"ABDU",7
"1788",6665,"ELO-STLR_C11",29,3,1985,"ABDU",14
"1789",6666,"ELO-STLR_C11",25,4,1985,"ABDU",2
"1790",6667,"ELO-STLR_C11",11,4,1985,"ABDU",22
"1791",6668,"ELO-STLR_C11",11,9,1985,"ABDU",94
"1792",6669,"ELO-STLR_C11",13,5,1985,"ABDU",12
"1793",6670,"ELO-STLR_C11",18,11,1985,"ABDU",30
"1794",6671,"ELO-STLR_C11",23,10,1985,"ABDU",42
"1795",6672,"ELO-STLR_C11",26,9,1985,"ABDU",31
"1796",6673,"ELO-STLR_C11",29,8,1985,"ABDU",13
"1797",6674,"ELO-STLR_C11",5,12,1985,"ABDU",182
"1798",6675,"ELO-STLR_C11",6,11,1985,"ABDU",69
"1799",6676,"ELO-STLR_C11",10,10,1985,"ABDU",57
"1800",6677,"ELO-STLR_C11",30,10,1986,"ABDU",36
"1801",6678,"ELO-STLR_C11",27,3,1986,"ABDU",7
"1802",6679,"ELO-STLR_C11",2,1,1986,"ABDU",5
"1803",6680,"ELO-STLR_C11",14,11,1986,"ABDU",46
"1804",6681,"ELO-STLR_C11",23,10,1986,"ABDU",11
"1805",6682,"ELO-STLR_C11",29,4,1986,"ABDU",9
"1806",6683,"ELO-STLR_C11",5,11,1986,"ABDU",57
"1807",6684,"ELO-STLR_C11",16,4,1986,"ABDU",7
"1808",6685,"ELO-STLR_C11",28,11,1986,"ABDU",20
"1809",6686,"ELO-STLR_C11",17,12,1986,"ABDU",17
"1810",6687,"ELO-STLR_C11",17,10,1986,"ABDU",7
"1811",6688,"ELO-STLR_C11",20,11,1986,"ABDU",1472
"1812",6689,"ELO-STLR_C11",5,11,1987,"ABDU",20
"1813",6690,"ELO-STLR_C11",13,1,1987,"ABDU",11
"1814",6691,"ELO-STLR_C11",3,11,1988,"ABDU",22
"1815",6692,"ELO-STLR_C11",3,1,1989,"ABDU",28
"1816",6693,"ELO-STLR_C11",7,11,1989,"ABDU",20
"1817",6694,"ELO-STLR_C11",15,12,1989,"ABDU",28
"1818",6695,"ELO-STLR_C11",15,11,1990,"ABDU",58
"1819",6696,"ELO-STLR_C11",7,11,1990,"ABDU",78
"1820",6697,"ELO-STLR_C11",4,11,1991,"ABDU",29
"1821",6698,"ELO-STLR_C11",3,1,1991,"ABDU",3
"1822",6699,"ELO-STLR_C11",11,12,1991,"ABDU",67
"1823",6700,"ELO-STLR_C11",14,11,1991,"ABDU",6
"1824",6701,"ELO-STLR_C11",8,1,1992,"ABDU",7
"1825",6702,"ELO-STLR_C11",24,11,1992,"ABDU",18
"1826",6703,"ELO-STLR_C11",15,12,1993,"ABDU",20
"1827",6704,"ELO-STLR_C11",4,11,1993,"ABDU",129
"1828",6705,"ELO-STLR_C11",16,11,1993,"ABDU",84
"1829",6706,"ELO-STLR_C11",15,11,1994,"ABDU",4
"1830",6707,"ELO-STLR_C11",3,11,1994,"ABDU",5
"1831",6708,"ELO-STLR_C11",5,1,1994,"ABDU",35
"1832",6709,"ELO-STLR_C11",9,11,1995,"ABDU",62
"1833",6710,"ELO-STLR_C11",13,12,1995,"ABDU",11
"1834",6711,"ELO-STLR_C11",9,1,1995,"ABDU",64
"1835",6712,"ELO-STLR_C11",22,11,1995,"ABDU",48
"1836",6713,"ELO-STLR_C11",25,10,1995,"ABDU",117
"1837",6714,"ELO-STLR_C11",5,1,1996,"ABDU",1
"1838",6715,"ELO-STLR_C11",5,11,1996,"ABDU",14
"1839",6716,"ELO-STLR_C11",9,12,1996,"ABDU",6
"1840",6717,"ELO-STLR_C11",7,1,1997,"ABDU",24
"1841",6718,"ELO-STLR_C11",8,12,1997,"ABDU",6
"1842",6719,"ELO-STLR_C11",5,11,1997,"ABDU",125
"1843",6720,"ELO-STLR_C11",15,12,1998,"ABDU",75
"1844",6721,"ELO-STLR_C11",21,1,1998,"ABDU",4
"1845",6722,"ELO-STLR_C11",5,11,1998,"ABDU",189
"1846",6723,"ELO-STLR_C11",4,5,1999,"ABDU",8
"1847",6724,"ELO-STLR_C11",1,12,1999,"ABDU",3
"1848",6725,"ELO-STLR_C11",7,10,1999,"ABDU",10
"1849",6726,"ELO-STLR_C11",17,11,1999,"ABDU",500
"1850",6727,"ELO-STLR_C11",9,4,1999,"ABDU",13
"1851",6728,"ELO-STLR_C11",7,1,1999,"ABDU",23
"1852",6729,"ELO-STLR_C11",8,11,1999,"ABDU",214
"1853",6730,"ELO-STLR_C11",18,10,1999,"ABDU",85
"1854",6731,"ELO-STLR_C11",25,3,1999,"ABDU",18
"1855",6732,"ELO-STLR_C11",21,4,1999,"ABDU",2
"1856",6733,"ELO-STLR_C11",23,9,1999,"ABDU",51
"1857",6734,"ELO-STLR_C11",13,9,1999,"ABDU",30
"1858",6735,"ELO-STLR_C11",17,12,1999,"ABDU",11
"1859",6736,"ELO-STLR_C11",7,11,2000,"ABDU",196
"1860",6737,"ELO-STLR_C11",5,1,2000,"ABDU",77
"1861",6738,"ELO-STLR_C11",5,11,2001,"ABDU",42
"1862",6739,"ELO-STLR_C11",9,1,2001,"ABDU",20
"1863",6740,"ELO-STLR_C11",29,10,2002,"ABDU",119
"1864",6741,"ELO-STLR_C11",7,1,2002,"ABDU",45
"1865",6742,"ELO-STLR_C11",6,11,2003,"ABDU",288
"1866",6743,"ELO-STLR_C11",7,1,2004,"ABDU",16
"1867",7730,"ELO-STLR_C2",24,3,1976,"ABDU",6
"1868",7731,"ELO-STLR_C2",3,12,1976,"ABDU",8
"1869",7732,"ELO-STLR_C2",15,11,1977,"ABDU",14
"1870",7733,"ELO-STLR_C2",8,12,1977,"ABDU",29
"1871",7734,"ELO-STLR_C2",7,11,1978,"ABDU",36
"1872",7735,"ELO-STLR_C2",11,4,1985,"ABDU",2
"1873",7736,"ELO-STLR_C2",29,3,1985,"ABDU",4
"1874",7737,"ELO-STLR_C2",18,11,1985,"ABDU",8
"1875",7738,"ELO-STLR_C2",26,9,1985,"ABDU",1
"1876",7739,"ELO-STLR_C2",23,10,1985,"ABDU",2
"1877",7740,"ELO-STLR_C2",2,1,1986,"ABDU",63
"1878",7741,"ELO-STLR_C2",20,11,1986,"ABDU",20
"1879",7742,"ELO-STLR_C2",4,11,1987,"ABDU",19
"1880",7743,"ELO-STLR_C2",13,1,1987,"ABDU",5
"1881",7744,"ELO-STLR_C2",14,12,1988,"ABDU",289
"1882",7745,"ELO-STLR_C2",7,11,1990,"ABDU",50
"1883",7746,"ELO-STLR_C2",3,1,1991,"ABDU",39
"1884",7747,"ELO-STLR_C2",11,12,1991,"ABDU",12
"1885",7748,"ELO-STLR_C2",8,1,1992,"ABDU",96
"1886",7749,"ELO-STLR_C2",4,11,1993,"ABDU",15
"1887",7750,"ELO-STLR_C2",6,1,1993,"ABDU",27
"1888",7751,"ELO-STLR_C2",16,11,1993,"ABDU",24
"1889",7752,"ELO-STLR_C2",3,11,1994,"ABDU",20
"1890",7753,"ELO-STLR_C2",15,11,1994,"ABDU",10
"1891",7754,"ELO-STLR_C2",14,12,1994,"ABDU",65
"1892",7755,"ELO-STLR_C2",25,10,1995,"ABDU",25
"1893",7756,"ELO-STLR_C2",9,1,1995,"ABDU",128
"1894",7757,"ELO-STLR_C2",13,12,1995,"ABDU",94
"1895",7758,"ELO-STLR_C2",5,11,1997,"ABDU",2
"1896",7759,"ELO-STLR_C2",7,1,1997,"ABDU",3
"1897",7760,"ELO-STLR_C2",21,1,1998,"ABDU",80
"1898",7761,"ELO-STLR_C2",15,12,1998,"ABDU",24
"1899",7762,"ELO-STLR_C2",17,12,1999,"ABDU",18
"1900",7763,"ELO-STLR_C2",17,11,1999,"ABDU",8
"1901",7764,"ELO-STLR_C2",4,11,1999,"ABDU",20
"1902",7765,"ELO-STLR_C2",8,10,1999,"ABDU",1
"1903",7766,"ELO-STLR_C2",21,4,1999,"ABDU",2
"1904",7767,"ELO-STLR_C2",7,1,1999,"ABDU",2
"1905",7768,"ELO-STLR_C2",8,11,2000,"ABDU",41
"1906",7769,"ELO-STLR_C2",5,1,2000,"ABDU",2
"1907",7770,"ELO-STLR_C2",7,1,2003,"ABDU",8
"1908",7771,"ELO-STLR_C2",6,11,2003,"ABDU",2
"1909",7772,"ELO-STLR_C2",6,1,2004,"ABDU",16
"1910",8299,"ELO-STLR_C3",6,11,1976,"ABDU",2
"1911",8300,"ELO-STLR_C3",19,10,1977,"ABDU",40
"1912",8301,"ELO-STLR_C3",7,11,1989,"ABDU",103
"1913",8302,"ELO-STLR_C3",9,1,1992,"ABDU",2
"1914",8303,"ELO-STLR_C3",5,1,1993,"ABDU",1
"1915",8304,"ELO-STLR_C3",14,12,1994,"ABDU",2
"1916",8305,"ELO-STLR_C3",10,1,1995,"ABDU",6
"1917",8306,"ELO-STLR_C3",25,10,1995,"ABDU",6
"1918",8307,"ELO-STLR_C3",9,11,1995,"ABDU",2
"1919",8308,"ELO-STLR_C3",8,1,1997,"ABDU",2
"1920",8309,"ELO-STLR_C3",16,12,1998,"ABDU",1
"1921",8310,"ELO-STLR_C3",4,11,1999,"ABDU",5
"1922",8311,"ELO-STLR_C3",17,12,1999,"ABDU",6
"1923",8312,"ELO-STLR_C3",18,11,1999,"ABDU",29
"1924",8313,"ELO-STLR_C3",7,11,2000,"ABDU",14
"1925",8314,"ELO-STLR_C3",5,11,2001,"ABDU",1
"1926",8315,"ELO-STLR_C3",9,1,2001,"ABDU",5
"1927",8316,"ELO-STLR_C3",7,1,2002,"ABDU",1
"1928",8317,"ELO-STLR_C3",7,1,2004,"ABDU",13
"1929",8690,"ELO-STLR_C4",25,3,1976,"ABDU",52
"1930",8691,"ELO-STLR_C4",11,3,1976,"ABDU",4
"1931",8692,"ELO-STLR_C4",6,11,1976,"ABDU",3
"1932",8693,"ELO-STLR_C4",6,11,1985,"ABDU",4
"1933",8694,"ELO-STLR_C4",15,9,1986,"ABDU",351
"1934",8695,"ELO-STLR_C4",27,3,1986,"ABDU",24
"1935",8696,"ELO-STLR_C4",20,11,1986,"ABDU",30
"1936",8697,"ELO-STLR_C4",24,9,1986,"ABDU",135
"1937",8698,"ELO-STLR_C4",5,11,1986,"ABDU",1
"1938",8699,"ELO-STLR_C4",29,4,1986,"ABDU",3
"1939",8700,"ELO-STLR_C4",14,12,1988,"ABDU",120
"1940",8701,"ELO-STLR_C4",4,11,1988,"ABDU",35
"1941",8702,"ELO-STLR_C4",3,1,1989,"ABDU",3
"1942",8703,"ELO-STLR_C4",7,11,1989,"ABDU",3
"1943",8704,"ELO-STLR_C4",7,11,1990,"ABDU",19
"1944",8705,"ELO-STLR_C4",2,1,1991,"ABDU",3
"1945",8706,"ELO-STLR_C4",5,11,1992,"ABDU",1
"1946",8707,"ELO-STLR_C4",8,1,1992,"ABDU",1
"1947",8708,"ELO-STLR_C4",15,12,1993,"ABDU",1
"1948",8709,"ELO-STLR_C4",4,11,1993,"ABDU",9
"1949",8710,"ELO-STLR_C4",3,11,1994,"ABDU",2
"1950",8711,"ELO-STLR_C4",22,11,1995,"ABDU",35
"1951",8712,"ELO-STLR_C4",5,11,1996,"ABDU",6
"1952",8713,"ELO-STLR_C4",16,12,1998,"ABDU",1
"1953",8714,"ELO-STLR_C4",17,12,1999,"ABDU",6
"1954",8715,"ELO-STLR_C4",4,5,1999,"ABDU",1
"1955",8716,"ELO-STLR_C4",17,11,1999,"ABDU",31
"1956",8717,"ELO-STLR_C4",7,11,2000,"ABDU",8
"1957",8718,"ELO-STLR_C4",29,10,2002,"ABDU",20
"1958",8719,"ELO-STLR_C4",6,11,2003,"ABDU",4
"1959",8720,"ELO-STLR_C4",7,1,2004,"ABDU",24
"1960",9280,"ELO-STLR_C5",6,11,1976,"ABDU",10
"1961",9281,"ELO-STLR_C5",8,4,1976,"ABDU",4
"1962",9282,"ELO-STLR_C5",14,4,1978,"ABDU",2
"1963",9283,"ELO-STLR_C5",5,11,1986,"ABDU",3
"1964",9284,"ELO-STLR_C5",15,9,1986,"ABDU",2
"1965",9285,"ELO-STLR_C5",3,11,1994,"ABDU",3
"1966",9286,"ELO-STLR_C5",25,10,1995,"ABDU",100
"1967",9287,"ELO-STLR_C5",9,12,1996,"ABDU",5
"1968",9288,"ELO-STLR_C5",8,1,1997,"ABDU",4
"1969",9289,"ELO-STLR_C5",18,10,1999,"ABDU",6
"1970",9290,"ELO-STLR_C5",17,11,1999,"ABDU",150
"1971",9291,"ELO-STLR_C5",4,5,1999,"ABDU",1
"1972",9292,"ELO-STLR_C5",1,12,1999,"ABDU",5
"1973",9293,"ELO-STLR_C5",5,1,2000,"ABDU",17
"1974",9294,"ELO-STLR_C5",9,1,2001,"ABDU",24
"1975",9295,"ELO-STLR_C5",5,11,2001,"ABDU",3
"1976",9794,"ELO-STLR_C6",25,3,1976,"ABDU",10
"1977",9795,"ELO-STLR_C6",6,11,1976,"ABDU",2
"1978",9796,"ELO-STLR_C6",29,9,1976,"ABDU",10
"1979",9797,"ELO-STLR_C6",3,12,1976,"ABDU",33
"1980",9798,"ELO-STLR_C6",6,11,1979,"ABDU",7
"1981",9799,"ELO-STLR_C6",5,11,1982,"ABDU",91
"1982",9800,"ELO-STLR_C6",6,11,1985,"ABDU",25
"1983",9801,"ELO-STLR_C6",20,11,1986,"ABDU",35
"1984",9802,"ELO-STLR_C6",23,10,1986,"ABDU",28
"1985",9803,"ELO-STLR_C6",8,12,1986,"ABDU",1
"1986",9804,"ELO-STLR_C6",3,6,1986,"ABDU",1
"1987",9805,"ELO-STLR_C6",24,9,1986,"ABDU",99
"1988",9806,"ELO-STLR_C6",27,8,1986,"ABDU",20
"1989",9807,"ELO-STLR_C6",16,4,1986,"ABDU",4
"1990",9808,"ELO-STLR_C6",2,1,1986,"ABDU",8
"1991",9809,"ELO-STLR_C6",5,11,1986,"ABDU",8
"1992",9810,"ELO-STLR_C6",27,3,1986,"ABDU",31
"1993",9811,"ELO-STLR_C6",15,9,1986,"ABDU",21
"1994",9812,"ELO-STLR_C6",5,11,1987,"ABDU",25
"1995",9813,"ELO-STLR_C6",19,10,1988,"ABDU",6
"1996",9814,"ELO-STLR_C6",18,11,1988,"ABDU",6
"1997",9815,"ELO-STLR_C6",14,12,1988,"ABDU",6
"1998",9816,"ELO-STLR_C6",15,12,1989,"ABDU",2
"1999",9817,"ELO-STLR_C6",7,11,1990,"ABDU",8
"2000",9818,"ELO-STLR_C6",4,11,1991,"ABDU",6
"2001",9819,"ELO-STLR_C6",11,12,1991,"ABDU",4
"2002",9820,"ELO-STLR_C6",14,11,1991,"ABDU",7
"2003",9821,"ELO-STLR_C6",5,11,1992,"ABDU",120
"2004",9822,"ELO-STLR_C6",15,12,1992,"ABDU",55
"2005",9823,"ELO-STLR_C6",8,1,1992,"ABDU",25
"2006",9824,"ELO-STLR_C6",4,11,1993,"ABDU",54
"2007",9825,"ELO-STLR_C6",15,12,1993,"ABDU",3
"2008",9826,"ELO-STLR_C6",15,11,1994,"ABDU",1
"2009",9827,"ELO-STLR_C6",14,12,1994,"ABDU",2
"2010",9828,"ELO-STLR_C6",12,12,1995,"ABDU",30
"2011",9829,"ELO-STLR_C6",22,11,1995,"ABDU",4
"2012",9830,"ELO-STLR_C6",25,10,1995,"ABDU",1
"2013",9831,"ELO-STLR_C6",9,11,1995,"ABDU",2
"2014",9832,"ELO-STLR_C6",9,12,1996,"ABDU",12
"2015",9833,"ELO-STLR_C6",5,11,1996,"ABDU",10
"2016",9834,"ELO-STLR_C6",8,1,1997,"ABDU",9
"2017",9835,"ELO-STLR_C6",5,11,1997,"ABDU",31
"2018",9836,"ELO-STLR_C6",8,12,1997,"ABDU",10
"2019",9837,"ELO-STLR_C6",5,11,1998,"ABDU",10
"2020",9838,"ELO-STLR_C6",16,12,1998,"ABDU",67
"2021",9839,"ELO-STLR_C6",9,4,1999,"ABDU",2
"2022",9840,"ELO-STLR_C6",4,11,1999,"ABDU",70
"2023",9841,"ELO-STLR_C6",17,11,1999,"ABDU",119
"2024",9842,"ELO-STLR_C6",1,12,1999,"ABDU",32
"2025",9843,"ELO-STLR_C6",17,12,1999,"ABDU",42
"2026",9844,"ELO-STLR_C6",4,5,1999,"ABDU",5
"2027",9845,"ELO-STLR_C6",23,9,1999,"ABDU",3
"2028",9846,"ELO-STLR_C6",7,1,1999,"ABDU",20
"2029",9847,"ELO-STLR_C6",5,1,2000,"ABDU",10
"2030",9848,"ELO-STLR_C6",7,11,2000,"ABDU",46
"2031",9849,"ELO-STLR_C6",9,1,2001,"ABDU",45
"2032",9850,"ELO-STLR_C6",5,11,2001,"ABDU",1
"2033",9851,"ELO-STLR_C6",7,1,2002,"ABDU",33
"2034",9852,"ELO-STLR_C6",29,10,2002,"ABDU",75
"2035",9853,"ELO-STLR_C6",7,1,2003,"ABDU",414
"2036",9854,"ELO-STLR_C6",6,11,2003,"ABDU",70
"2037",9855,"ELO-STLR_C6",7,1,2004,"ABDU",12
"2038",10605,"ELO-STLR_C7",5,11,1976,"ABDU",25
"2039",10606,"ELO-STLR_C7",29,4,1976,"ABDU",2
"2040",10607,"ELO-STLR_C7",3,12,1976,"ABDU",133
"2041",10608,"ELO-STLR_C7",28,9,1976,"ABDU",2
"2042",10609,"ELO-STLR_C7",24,3,1976,"ABDU",40
"2043",10610,"ELO-STLR_C7",25,3,1977,"ABDU",5
"2044",10611,"ELO-STLR_C7",29,4,1977,"ABDU",3
"2045",10612,"ELO-STLR_C7",15,11,1977,"ABDU",3
"2046",10613,"ELO-STLR_C7",8,12,1977,"ABDU",9
"2047",10614,"ELO-STLR_C7",22,9,1977,"ABDU",26
"2048",10615,"ELO-STLR_C7",19,10,1977,"ABDU",44
"2049",10616,"ELO-STLR_C7",7,11,1978,"ABDU",56
"2050",10617,"ELO-STLR_C7",6,11,1981,"ABDU",40
"2051",10618,"ELO-STLR_C7",5,11,1982,"ABDU",8
"2052",10619,"ELO-STLR_C7",6,11,1984,"ABDU",3000
"2053",10620,"ELO-STLR_C7",19,12,1985,"ABDU",4
"2054",10621,"ELO-STLR_C7",6,11,1985,"ABDU",42
"2055",10622,"ELO-STLR_C7",26,9,1985,"ABDU",6
"2056",10623,"ELO-STLR_C7",5,12,1985,"ABDU",131
"2057",10624,"ELO-STLR_C7",29,8,1985,"ABDU",16
"2058",10625,"ELO-STLR_C7",29,3,1985,"ABDU",2
"2059",10626,"ELO-STLR_C7",23,10,1985,"ABDU",15
"2060",10627,"ELO-STLR_C7",18,11,1985,"ABDU",50
"2061",10628,"ELO-STLR_C7",10,10,1985,"ABDU",17
"2062",10629,"ELO-STLR_C7",20,11,1986,"ABDU",70
"2063",10630,"ELO-STLR_C7",29,4,1986,"ABDU",1
"2064",10631,"ELO-STLR_C7",17,12,1986,"ABDU",48
"2065",10632,"ELO-STLR_C7",2,1,1986,"ABDU",4
"2066",10633,"ELO-STLR_C7",14,11,1986,"ABDU",1
"2067",10634,"ELO-STLR_C7",30,10,1986,"ABDU",10
"2068",10635,"ELO-STLR_C7",28,11,1986,"ABDU",30
"2069",10636,"ELO-STLR_C7",5,11,1986,"ABDU",28
"2070",10637,"ELO-STLR_C7",23,10,1986,"ABDU",6
"2071",10638,"ELO-STLR_C7",27,3,1986,"ABDU",35
"2072",10639,"ELO-STLR_C7",5,11,1987,"ABDU",4
"2073",10640,"ELO-STLR_C7",13,1,1987,"ABDU",12
"2074",10641,"ELO-STLR_C7",14,12,1988,"ABDU",21
"2075",10642,"ELO-STLR_C7",3,11,1988,"ABDU",6
"2076",10643,"ELO-STLR_C7",3,1,1989,"ABDU",29
"2077",10644,"ELO-STLR_C7",24,10,1989,"ABDU",20
"2078",10645,"ELO-STLR_C7",7,11,1989,"ABDU",19
"2079",10646,"ELO-STLR_C7",13,12,1990,"ABDU",14
"2080",10647,"ELO-STLR_C7",7,11,1990,"ABDU",23
"2081",10648,"ELO-STLR_C7",11,12,1991,"ABDU",13
"2082",10649,"ELO-STLR_C7",3,1,1991,"ABDU",42
"2083",10650,"ELO-STLR_C7",14,11,1991,"ABDU",38
"2084",10651,"ELO-STLR_C7",4,11,1991,"ABDU",55
"2085",10652,"ELO-STLR_C7",8,1,1992,"ABDU",22
"2086",10653,"ELO-STLR_C7",4,11,1992,"ABDU",15
"2087",10654,"ELO-STLR_C7",24,11,1992,"ABDU",24
"2088",10655,"ELO-STLR_C7",4,11,1993,"ABDU",24
"2089",10656,"ELO-STLR_C7",15,12,1993,"ABDU",100
"2090",10657,"ELO-STLR_C7",6,1,1993,"ABDU",2
"2091",10658,"ELO-STLR_C7",16,11,1993,"ABDU",60
"2092",10659,"ELO-STLR_C7",3,11,1994,"ABDU",14
"2093",10660,"ELO-STLR_C7",15,11,1994,"ABDU",17
"2094",10661,"ELO-STLR_C7",14,12,1994,"ABDU",45
"2095",10662,"ELO-STLR_C7",9,1,1995,"ABDU",36
"2096",10663,"ELO-STLR_C7",25,10,1995,"ABDU",16
"2097",10664,"ELO-STLR_C7",9,11,1995,"ABDU",26
"2098",10665,"ELO-STLR_C7",22,11,1995,"ABDU",33
"2099",10666,"ELO-STLR_C7",9,12,1996,"ABDU",41
"2100",10667,"ELO-STLR_C7",5,11,1996,"ABDU",12
"2101",10668,"ELO-STLR_C7",7,1,1997,"ABDU",26
"2102",10669,"ELO-STLR_C7",5,11,1997,"ABDU",12
"2103",10670,"ELO-STLR_C7",8,12,1997,"ABDU",44
"2104",10671,"ELO-STLR_C7",15,12,1998,"ABDU",53
"2105",10672,"ELO-STLR_C7",1,12,1999,"ABDU",41
"2106",10673,"ELO-STLR_C7",4,5,1999,"ABDU",6
"2107",10674,"ELO-STLR_C7",17,12,1999,"ABDU",61
"2108",10675,"ELO-STLR_C7",9,4,1999,"ABDU",10
"2109",10676,"ELO-STLR_C7",18,10,1999,"ABDU",80
"2110",10677,"ELO-STLR_C7",21,4,1999,"ABDU",12
"2111",10678,"ELO-STLR_C7",17,11,1999,"ABDU",102
"2112",10679,"ELO-STLR_C7",8,11,1999,"ABDU",228
"2113",10680,"ELO-STLR_C7",18,5,1999,"ABDU",2
"2114",10681,"ELO-STLR_C7",7,11,2000,"ABDU",44
"2115",10682,"ELO-STLR_C7",5,1,2000,"ABDU",41
"2116",10683,"ELO-STLR_C7",5,11,2001,"ABDU",16
"2117",10684,"ELO-STLR_C7",7,1,2002,"ABDU",83
"2118",10685,"ELO-STLR_C7",29,10,2002,"ABDU",102
"2119",10686,"ELO-STLR_C7",6,11,2003,"ABDU",89
"2120",10687,"ELO-STLR_C7",7,1,2003,"ABDU",8
"2121",10688,"ELO-STLR_C7",7,1,2004,"ABDU",15
"2122",11523,"ELO-STLR_C8",7,4,1976,"ABDU",12
"2123",11524,"ELO-STLR_C8",29,4,1976,"ABDU",4
"2124",11525,"ELO-STLR_C8",3,12,1976,"ABDU",12
"2125",11526,"ELO-STLR_C8",12,4,1977,"ABDU",12
"2126",11527,"ELO-STLR_C8",15,11,1977,"ABDU",17
"2127",11528,"ELO-STLR_C8",25,3,1977,"ABDU",101
"2128",11529,"ELO-STLR_C8",19,10,1977,"ABDU",33
"2129",11530,"ELO-STLR_C8",22,9,1977,"ABDU",11
"2130",11531,"ELO-STLR_C8",29,4,1977,"ABDU",10
"2131",11532,"ELO-STLR_C8",8,12,1977,"ABDU",41
"2132",11533,"ELO-STLR_C8",7,11,1978,"ABDU",29
"2133",11534,"ELO-STLR_C8",6,11,1979,"ABDU",8
"2134",11535,"ELO-STLR_C8",6,11,1981,"ABDU",20
"2135",11536,"ELO-STLR_C8",5,11,1982,"ABDU",15
"2136",11537,"ELO-STLR_C8",11,9,1985,"ABDU",20
"2137",11538,"ELO-STLR_C8",26,9,1985,"ABDU",20
"2138",11539,"ELO-STLR_C8",29,3,1985,"ABDU",4
"2139",11540,"ELO-STLR_C8",5,12,1985,"ABDU",11
"2140",11541,"ELO-STLR_C8",18,11,1985,"ABDU",23
"2141",11542,"ELO-STLR_C8",23,10,1985,"ABDU",7
"2142",11543,"ELO-STLR_C8",10,10,1985,"ABDU",7
"2143",11544,"ELO-STLR_C8",6,11,1985,"ABDU",20
"2144",11545,"ELO-STLR_C8",16,4,1986,"ABDU",2
"2145",11546,"ELO-STLR_C8",28,11,1986,"ABDU",9
"2146",11547,"ELO-STLR_C8",14,11,1986,"ABDU",32
"2147",11548,"ELO-STLR_C8",30,10,1986,"ABDU",10
"2148",11549,"ELO-STLR_C8",17,10,1986,"ABDU",10
"2149",11550,"ELO-STLR_C8",2,1,1986,"ABDU",5
"2150",11551,"ELO-STLR_C8",20,11,1986,"ABDU",4
"2151",11552,"ELO-STLR_C8",27,3,1986,"ABDU",10
"2152",11553,"ELO-STLR_C8",5,11,1986,"ABDU",2
"2153",11554,"ELO-STLR_C8",17,12,1986,"ABDU",1
"2154",11555,"ELO-STLR_C8",3,1,1989,"ABDU",28
"2155",11556,"ELO-STLR_C8",7,11,1989,"ABDU",20
"2156",11557,"ELO-STLR_C8",7,11,1990,"ABDU",153
"2157",11558,"ELO-STLR_C8",14,11,1991,"ABDU",2
"2158",11559,"ELO-STLR_C8",3,1,1991,"ABDU",15
"2159",11560,"ELO-STLR_C8",4,11,1991,"ABDU",4
"2160",11561,"ELO-STLR_C8",8,1,1992,"ABDU",25
"2161",11562,"ELO-STLR_C8",4,11,1992,"ABDU",9
"2162",11563,"ELO-STLR_C8",24,11,1992,"ABDU",5
"2163",11564,"ELO-STLR_C8",6,1,1993,"ABDU",78
"2164",11565,"ELO-STLR_C8",15,12,1993,"ABDU",22
"2165",11566,"ELO-STLR_C8",4,11,1993,"ABDU",50
"2166",11567,"ELO-STLR_C8",16,11,1993,"ABDU",7
"2167",11568,"ELO-STLR_C8",3,11,1994,"ABDU",7
"2168",11569,"ELO-STLR_C8",15,11,1994,"ABDU",9
"2169",11570,"ELO-STLR_C8",22,11,1995,"ABDU",5
"2170",11571,"ELO-STLR_C8",9,11,1995,"ABDU",10
